observer_id,duration_minutes,fit
obsr2588184,75,3.0322357026539652
obsr2588184,76,3.0402716267402523
obsr2588184,77,3.0482157331849034
obsr2588184,78,3.0560698049490393
obsr2588184,79,3.0638355680260276
obsr2588184,80,3.0715146939576443
obsr2588184,81,3.0791088022091158
obsr2588184,82,3.086619462412617
obsr2588184,83,3.0940481964880004
obsr2588184,84,3.101396480648894
obsr2588184,85,3.108665747301624
obsr2588184,86,3.1158573868438992
obsr2588184,87,3.1229727493696404
obsr2588184,88,3.1300131462858727
obsr2588184,89,3.136979851847163
obsr2588184,90,3.1438741046126846
obsr2588184,91,3.150697108830622
obsr2588184,92,3.1574500357543034
obsr2588184,93,3.1641340248941177
obsr2588184,94,3.1707501852090196
obsr2588184,95,3.177299596241139
obsr2588184,96,3.183783309196782
obsr2588184,97,3.1902023479768875
obsr2588184,98,3.1965577101598
obsr2588184,99,3.2028503679390266
obsr2588184,100,3.209081269018469
obsr2588184,101,3.2152513374674756
obsr2588184,102,3.221361474537881
obsr2588184,103,3.2274125594450886
obsr2588184,104,3.2334054501151086
obsr2588184,105,3.2393409838993477
obsr2588184,106,3.2452199782588353
obsr2588184,107,3.251043231419471
obsr2588184,108,3.25681152299977
obsr2588184,109,3.2625256146125245
obsr2588184,110,3.268186250441669
obsr2588184,111,3.273794157795604
obsr2588184,112,3.279350047638136
obsr2588184,113,3.2848546150981344
obsr2588184,114,3.2903085399589287
obsr2588184,115,3.295712487128436
obsr2588184,116,3.301067107090929
obsr2588184,117,3.3063730363413137
obsr2590572,1,1.7378887687154876
obsr2590572,2,1.8308403313221815
obsr2590572,3,1.9003413272551042
obsr2590572,4,1.9577034166407887
obsr2590572,5,2.0073080757958435
obsr2590572,6,2.0514023925240132
obsr2590572,7,2.0913212400527366
obsr2590572,8,2.1279343621357545
obsr2590572,9,2.161845884847667
obsr2590572,10,2.1934956687061766
obsr2590572,11,2.223215772872276
obsr2590572,12,2.2512641742831767
obsr2590572,13,2.2778460284543436
obsr2590572,14,2.30312767468905
obsr2590572,15,2.327246200423064
obsr2590572,16,2.350316173336124
obsr2590572,17,2.3724345034632264
obsr2590572,18,2.393684033512483
obsr2590572,19,2.4141362417895285
obsr2590572,20,2.433853311927811
obsr2590572,21,2.452889741803023
obsr2590572,22,2.4712936111510992
obsr2590572,23,2.4891075924149013
obsr2590572,24,2.506369765665727
obsr2590572,25,2.523114282106158
obsr2590572,26,2.5393719091840645
obsr2590572,27,2.555170482155982
obsr2590572,28,2.570535281004752
obsr2590572,29,2.5854893472607356
obsr2590572,30,2.6000537520386877
obsr2590572,31,2.6142478241688862
obsr2590572,32,2.6280893454523664
obsr2590572,33,2.6415947186518074
obsr2590572,34,2.654779112731607
obsr2590572,35,2.6676565890033
obsr2590572,36,2.6802402111577694
obsr2590572,37,2.6925421416306454
obsr2590572,38,2.704573726320094
obsr2590572,39,2.716345569332813
obsr2590572,40,2.7278675991563643
obsr2590572,41,2.7391491274300193
obsr2590572,42,2.7501989013015007
obsr2590572,43,2.7610251502049836
obsr2590572,44,2.771635627770141
obsr2590572,45,2.7820376494676657
obsr2590572,46,2.7922381265097185
obsr2590572,47,2.802243596450835
obsr2590572,48,2.8120602508735195
obsr2590572,49,2.8216939604909577
obsr2590572,50,2.8311502979554035
obsr2590572,51,2.840434558623437
obsr2590572,52,2.8495517794974314
obsr2590572,53,2.8585067565352724
obsr2590572,54,2.8673040604969064
obsr2590572,55,2.8759480514761147
obsr2590572,56,2.88444289224842
obsr2590572,57,2.892792560550925
obsr2590572,58,2.901000860396706
obsr2590572,59,2.9090714325149536
obsr2590572,60,2.9170077639980256
obsr2590572,61,2.924813197227837
obsr2590572,62,2.9324909381463025
obsr2590572,63,2.9400440639278096
obsr2590572,64,2.9474755301057236
obsr2590572,65,2.9547881771996787
obsr2590572,66,2.961984736885733
obsr2590572,67,2.9690678377473505
obsr2590572,68,2.976040010641505
obsr2590572,69,2.982903693710913
obsr2590572,70,2.989661237070519
obsr2590572,71,2.9963149071937303
obsr2590572,72,3.0028668910215957
obsr2590572,73,3.0093192998160068
obsr2590572,74,3.015674172776157
obsr2590572,75,3.021933480435789
obsr2590572,76,3.028099127857264
obsr2590572,77,3.034172957637103
obsr2590572,78,3.0401567527364266
obsr2590572,79,3.0460522391486027
obsr2590572,80,3.051861088415407
obsr2590572,81,3.057584920002067
obsr2590572,82,3.0632253035407553
obsr2590572,83,3.0687837609513267
obsr2590572,84,3.074261768447408
obsr2590572,85,3.0796607584353257
obsr2590572,86,3.084982121312789
obsr2590572,87,3.090227207173718
obsr2590572,88,3.095397327425138
obsr2590572,89,3.100493756321616
obsr2590572,90,3.1055177324223253
obsr2590572,91,3.1104704599754505
obsr2590572,92,3.1153531102343193
obsr2590572,93,3.1201668227093218
obsr2590572,94,3.1249127063594115
obsr2590572,95,3.1295918407267185
obsr2590572,96,3.1342052770175495
obsr2590572,97,3.138754039132843
obsr2590572,98,3.1432391246509432
obsr2590572,99,3.147661505765357
obsr2590572,100,3.152022130179988
obsr2590572,101,3.156321921964182
obsr2590572,102,3.160561782369775
obsr2590572,103,3.1647425906121702
obsr2590572,104,3.1688652046173784
obsr2590572,105,3.1729304617368053
obsr2590572,106,3.1769391794314807
obsr2590572,107,3.1808921559273036
obsr2590572,108,3.184790170842791
obsr2590572,109,3.1886339857907333
obsr2590572,110,3.1924243449550653
obsr2602817,1,1.87055177668677
obsr2602817,2,1.9564953668342369
obsr2602817,3,2.0189883903079324
obsr2602817,4,2.06934250723439
obsr2602817,5,2.111939193930218
obsr2602817,6,2.1490255381991603
obsr2602817,7,2.1819364132686565
obsr2602817,8,2.2115415628924477
obsr2602817,9,2.2384451131451333
obsr2602817,10,2.2630869245444156
obsr2602817,11,2.285799056251288
obsr2602817,12,2.3068394852029614
obsr2602817,13,2.3264133669149016
obsr2602817,14,2.3446870406903804
obsr2602817,15,2.3617975939651674
obsr2602817,16,2.3778595944190006
obsr2602817,17,2.3929699520868755
obsr2602817,18,2.407211509676905
obsr2602817,19,2.4206557454947237
obsr2602817,20,2.4333648431737793
obsr2602817,21,2.4453933005897635
obsr2602817,22,2.456789197478613
obsr2602817,23,2.467595206283188
obsr2602817,24,2.4778494070747867
obsr2602817,25,2.4875859510559906
obsr2602817,26,2.49683560567467
obsr2602817,27,2.5056262061873604
obsr2602817,28,2.5139830325769035
obsr2602817,29,2.5219291263736596
obsr2602817,30,2.529485558692385
obsr2602817,31,2.5366716583633564
obsr2602817,32,2.543505207187609
obsr2602817,33,2.5500026079278233
obsr2602817,34,2.556179029548396
obsr2602817,35,2.5620485333608616
obsr2602817,36,2.567624183056104
obsr2602817,37,2.572918141069753
obsr2602817,38,2.5779417532999744
obsr2602817,39,2.5827056238534665
obsr2602817,40,2.5872196812177903
obsr2602817,41,2.591493237032218
obsr2602817,42,2.595535038444473
obsr2602817,43,2.5993533148887287
obsr2602817,44,2.6029558199946585
obsr2602817,45,2.6063498692329565
obsr2602817,46,2.609542373815782
obsr2602817,47,2.6125398712976717
obsr2602817,48,2.615348553261129
obsr2602817,49,2.61797429041934
obsr2602817,50,2.6204226554245587
obsr2602817,51,2.622698943633365
obsr2602817,52,2.6248081920481323
obsr2602817,53,2.626755196626746
obsr2602817,54,2.6285445281291535
obsr2602817,55,2.630180546649134
obsr2602817,56,2.631667414962213
obsr2602817,57,2.6330091108054905
obsr2602817,58,2.6342094381920447
obsr2602817,59,2.635272037851065
obsr2602817,60,2.63620039687491
obsr2602817,61,2.636997857645494
obsr2602817,62,2.637667626104733
obsr2602817,63,2.6382127794270125
obsr2602817,64,2.6386362731456994
obsr2602817,65,2.6389409477804278
obsr2602817,66,2.6391295350072546
obsr2602817,67,2.639204663409645
obsr2602817,68,2.6391688638445725
obsr2602817,69,2.6390245744547536
obsr2602817,70,2.638774145355132
obsr2602817,71,2.6384198430191166
obsr2602817,72,2.637963854387755
obsr2602817,73,2.637408290722939
obsr2602817,74,2.636755191223862
obsr2602817,75,2.636006526424267
obsr2602817,76,2.635164201386515
obsr2602817,77,2.634230058707127
obsr2602817,78,2.633205881347223
obsr2602817,79,2.6320933953001724
obsr2602817,80,2.6308942721077497
obsr2602817,81,2.629610131235182
obsr2602817,82,2.6282425423146436
obsr2602817,83,2.626793027265988
obsr2602817,84,2.625263062302842
obsr2602817,85,2.6236540798315326
obsr2608506,1,1.2919220826323141
obsr2608506,2,1.3826185709778955
obsr2608506,3,1.4498644926497057
obsr2608506,4,1.504971507774278
obsr2608506,5,1.5523210926682205
obsr2608506,6,1.5941603351352773
obsr2608506,7,1.6318241084028884
obsr2608506,8,1.666182156224794
obsr2608506,9,1.6978386046755942
obsr2608506,10,1.727233314272991
obsr2608506,11,1.7546983441779782
obsr2608506,12,1.7804916713277663
obsr2608506,13,1.804818451237821
obsr2608506,14,1.8278450232114145
obsr2608506,15,1.8497084746843164
obsr2608506,16,1.8705233733362638
obsr2608506,17,1.8903866292022535
obsr2608506,18,1.9093810849903978
obsr2608506,19,1.9275782190063309
obsr2608506,20,1.9450402148835013
obsr2608506,21,1.9618215704976003
obsr2608506,22,1.9779703655845644
obsr2608506,23,1.993529272587254
obsr2608506,24,2.0085363715769673
obsr2608506,25,2.0230258137562855
obsr2608506,26,2.0370283665730797
obsr2608506,27,2.050571865283885
obsr2608506,28,2.0636815898715426
obsr2608506,29,2.0763805818664136
obsr2608506,30,2.0886899123832534
obsr2608506,31,2.100628910252339
obsr2608506,32,2.1122153572747067
obsr2608506,33,2.1234656562130354
obsr2608506,34,2.134394976031723
obsr2608506,35,2.1450173780423034
obsr2608506,36,2.15534592593566
obsr2608506,37,2.165392782147424
obsr2608506,38,2.17516929257576
obsr2608506,39,2.1846860613273664
obsr2608506,40,2.193953016889805
obsr2608506,41,2.202979470902348
obsr2608506,42,2.211774170512717
obsr2608506,43,2.2203453451550876
obsr2608506,44,2.2287007484591324
obsr2608506,45,2.2368476958955443
obsr2608506,46,2.244793098676485
obsr2608506,47,2.2525434943564893
obsr2608506,48,2.260105074518061
obsr2608506,49,2.2674837098743867
obsr2608506,50,2.2746849730777203
obsr2608506,51,2.281714159484641
obsr2608506,52,2.288576306097523
obsr2608506,53,2.2952762088742515
obsr2608506,54,2.3018184385747733
obsr2608506,55,2.308207355292869
obsr2608506,56,2.314447121804062
obsr2608506,57,2.3205417158454544
obsr2608506,58,2.3264949414301235
obsr2608506,59,2.332310439287258
obsr2608506,60,2.3379916965092176
obsr2608506,61,2.3435420554779167
obsr2608506,62,2.34896472213527
obsr2608506,63,2.3542627736556643
obsr2608506,64,2.359439165572466
obsr2608506,65,2.3644967384053084
obsr2608506,66,2.36943822383025
obsr2608506,67,2.3742662504307552
obsr2608506,68,2.3789833490637973
obsr2608506,69,2.383591957872093
obsr2608506,70,2.3880944269705866
obsr2608506,71,2.3924930228326855
obsr2608506,72,2.396789932399438
obsr2608506,73,2.400987266932737
obsr2608506,74,2.4050870656317747
obsr2608506,75,2.4090912990302944
obsr2608506,76,2.413001872190657
obsr2608506,77,2.4168206277093836
obsr2608506,78,2.4205493485475946
obsr2608506,79,2.424189760698658
obsr2608506,80,2.42774353570435
obsr2615004,1,1.7234041557922901
obsr2615004,2,1.8157665199156041
obsr2615004,3,1.8846783173651465
obsr2615004,4,1.941451208267451
obsr2615004,5,1.9904666689391257
obsr2615004,6,2.0339717871839147
obsr2615004,7,2.0733014362292583
obsr2615004,8,2.109325359828896
obsr2615004,9,2.1426476840574287
obsr2615004,10,2.1737082694325576
obsr2615004,11,2.202839175115277
obsr2615004,12,2.230298378042798
obsr2615004,13,2.2562910337305846
obsr2615004,14,2.2809834814819103
obsr2615004,15,2.3045128087325444
obsr2615004,16,2.3269935831622246
obsr2615004,17,2.3485227148059464
obsr2615004,18,2.369183046371823
obsr2615004,19,2.3890460561654883
obsr2615004,20,2.408173927820391
obsr2615004,21,2.4266211592122224
obsr2615004,22,2.4444358300769187
obsr2615004,23,2.4616606128573406
obsr2615004,24,2.4783335876247863
obsr2615004,25,2.494488905581837
obsr2615004,26,2.5101573341763634
obsr2615004,27,2.525366708664901
obsr2615004,28,2.5401423090302906
obsr2615004,29,2.5545071768028937
obsr2615004,30,2.568482383097466
obsr2615004,31,2.5820872567442845
obsr2615004,32,2.595339579544384
obsr2615004,33,2.608255754260445
obsr2615004,34,2.6208509498568646
obsr2615004,35,2.6331392276451777
obsr2615004,36,2.6451336513162667
obsr2615004,37,2.6568463833057625
obsr2615004,38,2.668288769511831
obsr2615004,39,2.67947141404117
obsr2615004,40,2.690404245381341
obsr2615004,41,2.701096575171616
obsr2615004,42,2.711557150559717
obsr2615004,43,2.72179420097982
obsr2615004,44,2.7318154800615972
obsr2615004,45,2.741628303275742
obsr2615004,46,2.7512395818344144
obsr2615004,47,2.760655853292151
obsr2615004,48,2.769883309231455
obsr2615004,49,2.7789278203655132
obsr2615004,50,2.787794959346579
obsr2615004,51,2.796490021531232
obsr2615004,52,2.805018043921846
obsr2615004,53,2.8133838224763075
obsr2615004,54,2.8215919279545614
obsr2615004,55,2.829646720450389
obsr2615004,56,2.837552362739314
obsr2615004,57,2.8453128325584394
obsr2615004,58,2.8529319339208405
obsr2615004,59,2.8604133075557074
obsr2615004,60,2.8677604405553994
obsr2615004,61,2.8749766753018307
obsr2615004,62,2.8820652177369164
obsr2615004,63,2.889029145035043
obsr2615004,64,2.895871412729577
obsr2615004,65,2.9025948613401518
obsr2615004,66,2.909202222542826
obsr2615004,67,2.9156961249210633
obsr2615004,68,2.9220790993318375
obsr2615004,69,2.9283535839178656
obsr2615004,70,2.934521928794091
obsr2615004,71,2.9405864004339226
obsr2615004,72,2.946549185778408
obsr2615004,73,2.952412396089439
obsr2615004,74,2.9581780705662086
obsr2615004,75,2.963848179742461
obsr2615004,76,2.9694246286805557
obsr2615004,77,2.9749092599770144
obsr2615004,78,2.9803038565929576
obsr2615004,79,2.9856101445217536
obsr2615004,80,2.9908297953051783
obsr2615004,81,2.9959644284084574
obsr2615004,82,3.0010156134637658
obsr2615004,83,3.005984872390957
obsr2615004,84,3.010873681403658
obsr2615004,85,3.015683472908196
obsr2615004,86,3.020415637302279
obsr2615004,87,3.0250715246798277
obsr2615004,88,3.0296524464478676
obsr2615004,89,3.0341596768609658
obsr2615004,90,3.038594454478295
obsr2615004,91,3.04295798354804
obsr2615004,92,3.0472514353235285
obsr2615004,93,3.0514759493151504
obsr2615004,94,3.0556326344818605
obsr2615004,95,3.0597225703657873
obsr2615004,96,3.0637468081732377
obsr2615004,97,3.067706371805151
obsr2615004,98,3.0716022588398717
obsr2615004,99,3.0754354414709053
obsr2615004,100,3.0792068674021555
obsr2615004,101,3.0829174607029697
obsr2615004,102,3.0865681226251827
obsr2615004,103,3.090159732384198
obsr2615004,104,3.0936931479060257
obsr2615004,105,3.0971692065420724
obsr2615004,106,3.1005887257533677
obsr2615004,107,3.103952503765811
obsr2615004,108,3.107261320197918
obsr2615004,109,3.11051593666248
obsr2615004,110,3.113717097343432
obsr2615004,111,3.116865529549174
obsr2615004,112,3.1199619442435145
obsr2615004,113,3.1230070365553204
obsr2615004,114,3.126001486267922
obsr2615004,115,3.1289459582892367
obsr2615004,116,3.1318411031035382
obsr2615004,117,3.1346875572057304
obsr2615004,118,3.1374859435189615
obsr2615004,119,3.1402368717963416
obsr2615004,120,3.142940939007499
obsr261591,1,1.5360595115647737
obsr261591,2,1.6267329843067997
obsr261591,3,1.6939558903750542
obsr261591,4,1.7490398898960708
obsr261591,5,1.7963664591864577
obsr261591,6,1.838182686049959
obsr261591,7,1.8758234437140147
obsr261591,8,1.9101584759323647
obsr261591,9,1.9417919087796094
obsr261591,10,1.9711636027734505
obsr261591,11,1.9986056170748823
obsr261591,12,2.0243759286211147
obsr261591,13,2.048679692927614
obsr261591,14,2.071683249297652
obsr261591,15,2.093523685166998
obsr261591,16,2.1143155682153902
obsr261591,17,2.134155808477824
obsr261591,18,2.153127248662413
obsr261591,19,2.1713013670747903
obsr261591,20,2.1887403473484053
obsr261591,21,2.2054986873589484
obsr261591,22,2.221624466842357
obsr261591,23,2.237160358241491
obsr261591,24,2.252144441627649
obsr261591,25,2.2666108682034114
obsr261591,26,2.28059040541665
obsr261591,27,2.2941108885238997
obsr261591,28,2.3071975975080017
obsr261591,29,2.3198735738993173
obsr261591,30,2.332159888812601
obsr261591,31,2.344075871078132
obsr261591,32,2.3556393024969435
obsr261591,33,2.366866585831717
obsr261591,34,2.3777728900468484
obsr261591,35,2.3883722764538735
obsr261591,36,2.3986778087436744
obsr261591,37,2.4087016493518827
obsr261591,38,2.4184551441766633
obsr261591,39,2.4279488973247143
obsr261591,40,2.437192837283597
obsr261591,41,2.4461962756925844
obsr261591,42,2.454967959699398
obsr261591,43,2.463516118738213
obsr261591,44,2.471848506438702
obsr261591,45,2.4799724382715587
obsr261591,46,2.4878948254489437
obsr261591,47,2.4956222055253923
obsr261591,48,2.5031607700834084
obsr261591,49,2.5105163898361784
obsr261591,50,2.5176946374359566
obsr261591,51,2.5247008082393214
obsr261591,52,2.531539939248648
obsr261591,53,2.538216826421821
obsr261591,54,2.5447360405187873
obsr261591,55,2.551101941633327
obsr261591,56,2.5573186925409646
obsr261591,57,2.5633902709788017
obsr261591,58,2.569320480959915
obsr261591,59,2.575112963213494
obsr261591,60,2.580771204831898
obsr261591,61,2.5862985481970417
obsr261591,62,2.591698199250839
obsr261591,63,2.596973235167678
obsr261591,64,2.602126611480924
obsr261591,65,2.607161168710211
obsr261591,66,2.612079638531597
obsr261591,67,2.6168846495285467
obsr261591,68,2.621578732558033
obsr261591,69,2.6261643257627734
obsr261591,70,2.6306437792577113
obsr261591,71,2.6350193595162543
obsr261591,72,2.639293253479452
obsr261591,73,2.643467572409195
obsr261591,74,2.647544355504677
obsr261591,75,2.651525573299641
obsr261591,76,2.655413130856448
obsr261591,77,2.659208870771619
obsr261591,78,2.6629145760062745
obsr261591,79,2.6665319725537824
obsr261591,80,2.670062731955919
obsr261591,81,2.6735084736779102
obsr261591,82,2.676870767351931
obsr261591,83,2.6801511348978346
obsr261591,84,2.6833510525292477
obsr261591,85,2.6864719526524974
obsr261591,86,2.6895152256652923
obsr261591,87,2.6924822216615536
obsr261591,88,2.6953742520483055
obsr261591,89,2.6981925910801157
obsr261591,90,2.7009384773161567
obsr261591,91,2.703613115004614
obsr261591,92,2.7062176753988147
obsr261591,93,2.708753298009149
obsr261591,94,2.7112210917945707
obsr261591,95,2.71362213629721
obsr261591,96,2.715957482723373
obsr261591,97,2.718228154973998
obsr261591,98,2.7204351506274307
obsr261591,99,2.7225794418771763
obsr261591,100,2.724661976427139
obsr261591,101,2.726683678346665
obsr261591,102,2.7286454488875904
obsr261591,103,2.7305481672653173
obsr261591,104,2.7323926914058574
obsr2615993,1,1.61862654489317
obsr2615993,2,1.7103732044219224
obsr2615993,3,1.7786692972769031
obsr2615993,4,1.834826483584646
obsr2615993,5,1.883226239661759
obsr2615993,6,1.9261156533119868
obsr2615993,7,1.9648295977627683
obsr2615993,8,2.0002378167678443
obsr2615993,9,2.032944436401815
obsr2615993,10,2.0633893171823825
obsr2615993,11,2.0919045182705402
obsr2615993,12,2.1187480166034995
obsr2615993,13,2.1441249676967247
obsr2615993,14,2.168201710853489
obsr2615993,15,2.1911153335095612
obsr2615993,16,2.2129804033446794
obsr2615993,17,2.2338938303938396
obsr2615993,18,2.2539384573651544
obsr2615993,19,2.273185762564258
obsr2615993,20,2.2916979296245996
obsr2615993,21,2.309529456421869
obsr2615993,22,2.3267284226920038
obsr2615993,23,2.343337500877864
obsr2615993,24,2.359394771050748
obsr2615993,25,2.374934384413237
obsr2615993,26,2.3899871084132016
obsr2615993,27,2.4045807783071775
obsr2615993,28,2.418740674078006
obsr2615993,29,2.4324898372560475
obsr2615993,30,2.445849338956058
obsr2615993,31,2.4588385080083146
obsr2615993,32,2.4714751262138526
obsr2615993,33,2.483775596335352
obsr2615993,34,2.49575508733721
obsr2615993,35,2.507427660530961
obsr2615993,36,2.5188063796074887
obsr2615993,37,2.529903407002423
obsr2615993,38,2.54073008861393
obsr2615993,39,2.551297028548707
obsr2615993,40,2.561614155294316
obsr2615993,41,2.5716907804900293
obsr2615993,42,2.581535651283569
obsr2615993,43,2.59115699710911
obsr2615993,44,2.600562571596326
obsr2615993,45,2.609759690215909
obsr2615993,46,2.61875526418002
obsr2615993,47,2.627555831043195
obsr2615993,48,2.636167582387937
obsr2615993,49,2.6445963889274333
obsr2615993,50,2.6528478233139374
obsr2615993,51,2.6609271809040287
obsr2615993,52,2.668839498700082
obsr2615993,53,2.676589572659981
obsr2615993,54,2.6841819735436734
obsr2615993,55,2.6916210614449394
obsr2615993,56,2.698910999139303
obsr2615993,57,2.706055764363866
obsr2615993,58,2.7130591611317056
obsr2615993,59,2.719924830172011
obsr2615993,60,2.7266562585771417
obsr2615993,61,2.7332567887290113
obsr2615993,62,2.739729626569535
obsr2615993,63,2.7460778492731
obsr2615993,64,2.752304412373072
obsr2615993,65,2.7584121563890855
obsr2615993,66,2.7644038129971977
obsr2615993,67,2.7702820107808734
obsr2615993,68,2.7760492805970864
obsr2615993,69,2.781708060588553
obsr2615993,70,2.787260700870217
obsr2615993,71,2.7927094679154862
obsr2615993,72,2.79805654866541
obsr2615993,73,2.8033040543818792
obsr2615993,74,2.8084540242640874
obsr2615993,75,2.8135084288457777
obsr2615993,76,2.8184691731893112
obsr2615993,77,2.8233380998912083
obsr2615993,78,2.82811699191259
obsr2615993,79,2.8328075752468242
obsr2615993,80,2.837411521435687
obsr2615993,81,2.8419304499444045
obsr2615993,82,2.846365930405151
obsr2615993,83,2.8507194847377813
obsr2615993,84,2.8549925891559207
obsr2615993,85,2.8591866760658964
obsr2615993,86,2.8633031358654177
obsr2615993,87,2.867343318648405
obsr2615993,88,2.8713085358218833
obsr2615993,89,2.8752000616404194
obsr2615993,90,2.879019134663187
obsr2615993,91,2.8827669591383707
obsr2615993,92,2.8864447063192977
obsr2615993,93,2.890053515716358
obsr2615993,94,2.893594496288506
obsr2615993,95,2.8970687275778713
obsr2615993,96,2.90047726079076
obsr2615993,97,2.9038211198281116
obsr2615993,98,2.9071013022682703
obsr2615993,99,2.910318780304743
obsr2615993,100,2.9134745016414314
obsr2615993,101,2.916569390347684
obsr2615993,102,2.9196043476753353
obsr2615993,103,2.9225802528397886
obsr2615993,104,2.9254979637670546
obsr2615993,105,2.9283583178085397
obsr2615993,106,2.9311621324252735
obsr2615993,107,2.933910205843155
obsr2615993,108,2.9366033176807003
obsr2615993,109,2.939242229550701
obsr2615993,110,2.941827685637091
obsr2615993,111,2.9443604132482717
obsr2615993,112,2.94684112334805
obsr2615993,113,2.9492705110652944
obsr2615993,114,2.9516492561833343
obsr2615993,115,2.953978023610088
obsr2615993,116,2.9562574638298273
obsr2615993,117,2.958488213337458
obsr2615993,118,2.9606708950561273
obsr2615993,119,2.962806118738946
obsr2615993,120,2.964894481355542
obsr2627469,1,0.9433945533987403
obsr2627469,2,1.0302386121364058
obsr2627469,3,1.0936321042002999
obsr2627469,4,1.1448866897169558
obsr2627469,5,1.1883838450029822
obsr2627469,6,1.226370657862123
obsr2627469,7,1.260182001521818
obsr2627469,8,1.2906876197358073
obsr2627469,9,1.3184916385786916
obsr2627469,10,1.344033918568172
obsr2627469,11,1.3676465188652431
obsr2627469,12,1.3895874164071151
obsr2627469,13,1.4100617667092537
obsr2627469,14,1.429235909074931
obsr2627469,15,1.4472469309399167
obsr2627469,16,1.464209399983948
obsr2627469,17,1.4802202262420217
obsr2627469,18,1.4953622524222496
obsr2627469,19,1.5097069568302668
obsr2627469,20,1.523316523099521
obsr2627469,21,1.5362454491057038
obsr2627469,22,1.5485418145847518
obsr2627469,23,1.5602482919795253
obsr2627469,24,1.5714029613613227
obsr2627469,25,1.5820399739327247
obsr2627469,26,1.5921900971416028
obsr2627469,27,1.6018811662444918
obsr2627469,28,1.6111384612242332
obsr2627469,29,1.619985023611188
obsr2627469,30,1.6284419245201116
obsr2627469,31,1.6365284927812815
obsr2627469,32,1.6442625101957329
obsr2627469,33,1.6516603795261453
obsr2627469,34,1.6587372697369167
obsr2627469,35,1.665507242139581
obsr2627469,36,1.6719833604250216
obsr2627469,37,1.678177787028869
obsr2627469,38,1.6841018678492894
obsr2627469,39,1.6897662069929795
obsr2627469,40,1.6951807329475022
obsr2627469,41,1.7003547573521285
obsr2627469,42,1.7052970273545816
obsr2627469,43,1.7100157723890361
obsr2627469,44,1.7145187460851645
obsr2627469,45,1.7188132639136606
obsr2627469,46,1.722906237086685
obsr2627469,47,1.7268042031587734
obsr2627469,48,1.7305133537124286
obsr2627469,49,1.7340395594608384
obsr2627469,50,1.7373883930562557
obsr2627469,51,1.7405651498552603
obsr2627469,52,1.7435748668602262
obsr2627469,53,1.7464223400290388
obsr2627469,54,1.7491121401216443
obsr2627469,55,1.7516486272318237
obsr2627469,56,1.7540359641351004
obsr2627469,57,1.756278128568577
obsr2627469,58,1.7583789245453296
obsr2627469,59,1.7603419927945483
obsr2627469,60,1.762170820408592
obsr2627469,61,1.7638687497693748
obsr2627469,62,1.7654389868188116
obsr2627469,63,1.76688460873129
obsr2627469,64,1.7682085710401756
obsr2627469,65,1.769413714265102
obsr2627469,66,1.7705027700821274
obsr2627469,67,1.7714783670747165
obsr2627469,68,1.7723430360998425
obsr2627469,69,1.773099215300222
obsr2627469,70,1.7737492547907994
obsr2627469,71,1.774295421044982
obsr2627469,72,1.774739901003819
obsr2627469,73,1.7750848059292015
obsr2627469,74,1.775332175020323
obsr2627469,75,1.7754839788109265
obsr2627469,76,1.775542122363373
obsr2627469,77,1.7755084482741832
obsr2627469,78,1.7753847395044782
obsr2627469,79,1.7751727220476257
obsr2627469,80,1.7748740674454018
obsr2627469,81,1.7744903951630326
obsr2627469,82,1.7740232748326925
obsr2627469,83,1.7734742283742353
obsr2627469,84,1.7728447320012881
obsr2627469,85,1.7721362181201772
obsr2627469,86,1.7713500771286117
obsr2627469,87,1.770487659120512
obsr2627469,88,1.7695502755029038
obsr2627469,89,1.7685392005303533
obsr2627469,90,1.7674556727620339
obsr2627469,91,1.7663008964461306
obsr2627469,92,1.7650760428359709
obsr2627469,93,1.7637822514419446
obsr2631110,1,1.9398968661876246
obsr2631110,2,2.0320906593718284
obsr2631110,3,2.1008338858822606
obsr2631110,4,2.1574382058454558
obsr2631110,5,2.2062850955780204
obsr2631110,6,2.2496216428837
obsr2631110,7,2.288782720989933
obsr2631110,8,2.324638073650461
obsr2631110,9,2.357791826939884
obsr2631110,10,2.388683841375903
obsr2631110,11,2.4176461761195123
obsr2631110,12,2.444936808107923
obsr2631110,13,2.4707608928566
obsr2631110,14,2.495284769668816
obsr2631110,15,2.51864552598034
obsr2631110,16,2.54095772947091
obsr2631110,17,2.562318290175522
obsr2631110,18,2.582810050802289
obsr2631110,19,2.602504489656844
obsr2631110,20,2.621463790372637
obsr2631110,21,2.6397424508253584
obsr2631110,22,2.657388550750945
obsr2631110,23,2.6744447625922567
obsr2631110,24,2.6909491664205927
obsr2631110,25,2.7069359134385333
obsr2631110,26,2.72243577109395
obsr2631110,27,2.737476574643378
obsr2631110,28,2.7520836040696572
obsr2631110,29,2.7662799009031507
obsr2631110,30,2.780086536258613
obsr2631110,31,2.7935228389663216
obsr2631110,32,2.806606590827311
obsr2631110,33,2.819354194604262
obsr2631110,34,2.831780819261572
obsr2631110,35,2.843900526110775
obsr2631110,36,2.855726378842754
obsr2631110,37,2.86727053989314
obsr2631110,38,2.878544355160099
obsr2631110,39,2.8895584287503278
obsr2631110,40,2.9003226891513885
obsr2631110,41,2.9108464480025535
obsr2631110,42,2.921138452451545
obsr2631110,43,2.9312069319325382
obsr2631110,44,2.941059640075205
obsr2631110,45,2.9507038923502398
