common_name,N,time,Index,audio_index
Field Sparrow,0.07634282001227372,post,2.9400905,0.07353012515765985
Fish Crow,6.692232289881955e-4,post,0.08693607138264012,0.19830354438049075
Forster's Tern,0.008810976371699355,post,0.2138235,0.00799364687934295
Fox Sparrow,0.015070018521655341,post,0.02455887583196456,0.07231456214338874
Franklin's Gull,0.001691107661634071,post,0.5403279999999999,0.00764896011371905
Gadwall,0.030685690008025124,post,0.011318000000000002,0.00684674796203836
Glossy Ibis,1.1662811459545317e-4,post,0.36715129796538337,0.00180068597560975
Golden Eagle,2.2214878970562509e-4,post,0.004430842275030584,0.00162873081151512
Golden-crowned Kinglet,0.02929587164242931,post,0.016437329647296106,0.05911847715126404
Golden-winged Warbler,0.0065159016880531155,post,0.146714,0.05503916449086162
Grasshopper Sparrow,0.006800529824863448,post,0.2501835,0.10041592394533572
Gray Catbird,0.22259031042516503,post,11.357228,0.07969093869875381
Gray Partridge,2.499173884188282e-5,post,0.0041305000000000005,0.01772918667356135
Great Black-backed Gull,0.001566148967424657,post,0.009961953087927893,0.0039977548425526
Great Blue Heron,0.14191281215376028,post,1.5806735,0.00428259855780489
Great Crested Flycatcher,0.10215928623593867,post,4.456440000000001,0.07568548007161029
Great Egret,0.057206090209069776,post,0.447237,0.00253736949911759
Great Horned Owl,0.0083250258942183,post,0.064613,0.08264042320371906
Greater Prairie-Chicken,6.303471907897111e-4,post,0.049961,0.03382045929018789
Green Heron,0.05852371021801127,post,0.715448,0.0124631778890266
Green-winged Teal,0.02886823522224598,post,0.018131500000000002,0.00876116218423201
Hairy Woodpecker,0.14991016858316278,post,0.886182,0.05439063816223846
Henslow's Sparrow,0.006121587586325632,post,0.0479665,0.15892846417202233
Hermit Thrush,0.018482779303508008,post,0.0970605,0.05974468593978893
Hooded Merganser,0.04808271710184689,post,0.1216305,0.00198679800577471
Hooded Warbler,0.006867174461775136,post,0.046273,0.1701926782273603
Horned Grebe,0.011268497357817833,post,0.0010381673848755212,0.00127971273314169
Horned Lark,0.021463738375370363,post,19.4883425,0.02264318074868284
House Finch,0.275493656263624,post,11.175357,0.03027182189694652
House Sparrow,0.2915022534217856,post,88.9329885,0.03764395243659849
Indigo Bunting,0.11311955214803995,post,10.916274999999999,0.07250272685690158
Kentucky Warbler,9.177521874713636e-4,post,0.027681942163797473,0.2119416801666281
Killdeer,0.18253966050111214,post,14.0187095,0.02504885649395236
King Rail,1.3884299356601567e-6,post,0.0013879509879327298,0.19828997635073675
Lark Bunting,6.247934710470706e-5,post,1.0303000469457464,0.01618680571299025
Lark Sparrow,0.002726876393636548,post,0.06354,0.02048596811201977
Laughing Gull,2.8740499668165247e-4,post,9.659774496355459,0.00790836961946887
Lazuli Bunting,1.249586942094141e-5,post,0.04413629148305442,0.05421187462326703
LeConte's Sparrow,2.2214878970562509e-4,post,0.027623,0.04453340005003753
Least Bittern,0.002496397024316962,post,0.012378,0.09069493521790342
Least Flycatcher,0.03436502933752454,post,0.7014735,0.08416867429283825
Lesser Scaup,0.03915372418561642,post,0.0227995,4.424160573743771e-4
Lincoln's Sparrow,0.0066630752612330925,post,0.0049485,0.02683123854525871
Little Blue Heron,2.5824796803278915e-4,post,0.02513295827916466,0.0016410831148558
Loggerhead Shrike,3.082314457165548e-4,post,0.00395,0.01578694768658926
Louisiana Waterthrush,0.0026574548968535403,post,0.009051,0.1735109755225588
Magnolia Warbler,0.0214484656460781,post,0.014154,0.04209924665492298
Mallard,0.3450234505816133,post,6.4318035,0.00672852514450048
Marbled Godwit,5.123306462585978e-4,post,0.0428306022429324,0.00549332473742176
Marsh Wren,0.024913986765485854,post,1.0020985,0.1501075338894682
Merlin,0.005880000777520764,post,0.011422999999999999,0.00984004714650538
Mississippi Kite,4.304132800546486e-5,post,0.02522414285627285,0.00969395068807339
Mourning Dove,0.42788078385200445,post,37.733053,0.01274254009740039
Mourning Warbler,0.0058480668890005805,post,0.260915,0.22028725314183123
Mute Swan,0.04184727826079713,post,0.5688265,0.00425654946431726
Nashville Warbler,0.034428897114564906,post,0.137078,0.05872060470324748
Nelson's Sparrow,3.887603819848439e-5,post,0.002589511570930364,0.03140780002148766
Northern Bobwhite,7.400331557068636e-4,post,0.028888999999999998,0.1966118260302981
Northern Cardinal,0.5580433134602728,post,18.188944499999998,0.05562262406246789
Northern Flicker,0.20338832441498506,post,2.2328865,0.03248474629304501
Northern Harrier,0.015528200400423194,post,0.174927,0.00308366004080977
Northern Mockingbird,0.002320066422488122,post,0.2375785,0.03585991301196085
Northern Parula,0.013130381901538103,post,0.028958499999999998,0.06651860165506121
Northern Pintail,0.009199736753684198,post,0.00688,0.00266528163142572
Northern Rough-winged Swallow,0.047424601312343974,post,1.829805,0.0155854487596731
Northern Shoveler,0.04206803862056709,post,0.019715499999999997,0.00209488601355514
Northern Waterthrush,0.018037093294161095,post,0.0668865,0.14192620297777458
Olive-sided Flycatcher,0.0032822483679006108,post,0.013157499999999999,0.04435207671710567
Orange-crowned Warbler,0.007021290184633413,post,0.025136729560244105,0.03533635676492819
Orchard Oriole,0.021040267244994016,post,0.4832335,0.04871554226597115
Osprey,0.04143907985971304,post,0.1421265,0.00851742844105976
Ovenbird,0.031117491718015432,post,2.505493,0.16176342714703923
Painted Bunting,4.16528980698047e-5,post,0.24156712721234774,0.02124004927975739
Palm Warbler,0.035096731913617445,post,0.00231363203513605,0.01435194788448924
Peregrine Falcon,0.004444364224048162,post,0.0050565,0.00699219264224884
Philadelphia Vireo,0.0030948103265864895,post,0.0032118272902646847,0.02050541909482054
Pied-billed Grebe,0.044617195982439135,post,0.14501799999999998,0.00681801233634107
Pileated Woodpecker,0.06468695070240671,post,0.920057,0.04244650499286733
Pine Grosbeak,8.330579613960941e-6,post,0.00213819682134816,0.03324573171852314
Pine Siskin,0.017233192361413865,post,0.012272000000000002,0.03943253632158446
Pine Warbler,0.017676101510889455,post,0.5124365,0.05248244527054935
Prairie Warbler,9.899505441256918e-4,post,0.003238,0.04845643841292862
Prothonotary Warbler,0.007243438974339038,post,0.042738,0.05103027780158429
Purple Finch,0.014228629980645287,post,0.074367,0.04275964326988073
Purple Martin,0.03359445072323315,post,2.0365604999999998,0.03718392462263244
Red Crossbill,6.567273595672542e-4,post,0.009732999999999999,0.35198578715112616
Red-bellied Woodpecker,0.3202635795389857,post,4.9895534999999995,0.03296822001857973
Red-breasted Merganser,0.024139242861387487,post,5.170350282202523e-4,5.586838584471529e-4
Red-breasted Nuthatch,0.0335264176563858,post,0.28486500000000003,0.05415821840910233
Red-eyed Vireo,0.11191856025369391,post,8.184906,0.13198029983222384
Red-headed Woodpecker,0.03437058305726718,post,0.6851265,0.0260037802852397
Red-necked Grebe,0.0014467439929578834,post,0.019324,0.0036267774404857
Red-shouldered Hawk,0.011896067688736224,post,0.095541,0.02893985125648677
Red-tailed Hawk,0.09312060735479105,post,1.2720194999999999,0.00617140062134349
Red-winged Blackbird,0.5666085377333604,post,209.80007899999998,0.03924195576205357
Redhead,0.02577064803578817,post,0.089423,0.00117422712370717
Ring-billed Gull,0.13275472829814589,post,11.755343,0.00681117015982962
Ring-necked Duck,0.04870473371302264,post,0.093779,0.00187665178670575
Ring-necked Pheasant,0.01974208525515177,post,12.538104,0.02297506912753186
Rock Pigeon,0.05365865172345808,post,57.8139945,0.00661650807700818
Rose-breasted Grosbeak,0.12230401617243189,post,6.680572,0.04822962906181839
Roseate Spoonbill,3.693223628856017e-4,post,0.02873990062315619,7.211087293669061e-4
Ruby-crowned Kinglet,0.05415432121048876,post,0.05274489807572091,0.03300124192339467
Ruby-throated Hummingbird,0.08093713466937318,post,0.3776895,0.00756853635009332
Ruddy Duck,0.01938248190181579,post,0.027094,0.0013378379522612
Ruffed Grouse,0.002603306129362794,post,0.063503,0.02673464718763277
Rufous Hummingbird,1.804958916358204e-5,post,0.006187150697042919,0.01189605747246497
Rusty Blackbird,0.009135868976643832,post,6.104149908559575e-4,0.04170250256969646
Sandhill Crane,0.17005767537952732,post,18.7519445,0.02052362354585225
Savannah Sparrow,0.02861415254402017,post,6.0010285,0.03642121217589
Say's Phoebe,1.471735731799766e-4,post,0.02666680459047049,0.01372255761399984
Scarlet Tanager,0.03401653342367384,post,1.1551719999999999,0.06421782686873877
Scissor-tailed Flycatcher,1.1940497446677348e-4,post,0.2155943252864566,0.00625796542596647
Sedge Wren,0.015787836798391644,post,1.746527,0.19474462518484817
Sharp-shinned Hawk,0.004597091516970779,post,0.0149455,0.00844466435757875
Sharp-tailed Grouse,2.7768598713203134e-6,post,0.023475344391683847,0.01979947763080293
Short-eared Owl,4.790083278027541e-4,post,0.0029825,0.00733389323270916
Snowy Egret,7.150414168649807e-4,post,0.035002172630922805,0.00176703780628269
Song Sparrow,0.40548263212993485,post,38.199281,0.04787207476179113
Sora,0.01922975460889317,post,0.17388,0.06980392156862746
Spotted Sandpiper,0.03840397202035994,post,0.096471,0.01287676789662968
Spotted Towhee,1.319008438877149e-4,post,0.14616516016457484,0.07785426341969401
Summer Tanager,0.0013065125694562076,post,0.07639874252633502,0.0512812408638005
Swainson's Hawk,1.0829753498149224e-4,post,0.02251331993257948,0.00727415851543025
Swainson's Thrush,0.02079729200625349,post,0.007758,0.18071761096435637
Swallow-tailed Kite,3.98479391534465e-4,post,0.012380202851221683,0.00687592770453156
Swamp Sparrow,0.07740358048311809,post,2.126055,0.05009222571389534
Tennessee Warbler,0.0431829478589022,post,0.004911099161542361,0.06160983329358972
Townsend's Solitaire,9.441323562489066e-5,post,0.010253863285371144,0.04107395195478097
Tree Swallow,0.19094105004179174,post,8.074552,0.01217405746553728
Tufted Titmouse,0.17245688230834808,post,2.6997590000000002,0.09656906103067828
Turkey Vulture,0.16393747622313734,post,3.127828,3.9224349754960527e-4
Upland Sandpiper,0.0012718018210647036,post,0.0444435,0.08217288070333055
Varied Thrush,3.054545858452345e-5,post,0.028973665708855838,0.03885559065812395
Veery,0.02303682949247332,post,1.641401,0.21767444163819144
Vermilion Flycatcher,1.541157228582774e-4,post,0.016240657882415317,0.00412253161585634
Vesper Sparrow,0.0069907447260488895,post,4.01518,0.04100730371272063
Virginia Rail,0.007947372951718738,post,0.021862,0.18681039069186464
Warbling Vireo,0.1074131051124767,post,9.380073,0.1130823312964058
Western Cattle-Egret,6.317356207253713e-4,post,0.5959554318628233,0.00246262372698241
Western Grebe,2.679669775824103e-4,post,0.025708475334729267,0.00758681062153487
Western Kingbird,2.8462813681033215e-4,post,0.0053575,0.01415547024952015
Western Tanager,2.0409920054204305e-4,post,0.1814274425075275,0.03068900573717844
White-breasted Nuthatch,0.300938023264532,post,4.387382,0.03932415006568085
White-crowned Sparrow,0.025910879459289847,post,0.08456754384107099,0.02774319614834512
White-eyed Vireo,0.001725818410025575,post,0.014117999999999999,0.18229073891146988
White-faced Ibis,4.7623146793143376e-4,post,9.1012174678221065,0.00346278651118525
White-tailed Kite,8.469422607526956e-5,post,7.01577831473776e-4,0.00557992052216525
White-throated Sparrow,0.07074883580149895,post,0.0779155,0.05287933691139813
White-winged Crossbill,8.816530091441995e-4,post,0.0017787296118304745,0.06474604041507373
White-winged Dove,1.319008438877149e-4,post,0.4372025940464313,0.02104274633925776
Wild Turkey,0.0691479760856828,post,6.432881,0.01357724223100088
Willet,0.0015397687986471139,post,0.02188652649622864,0.00981174329904122
Willow Flycatcher,0.02602889600382096,post,2.3462935,0.11422187849102004
Wilson's Phalarope,0.0032031078615679816,post,0.004957,0.00170052454641777
Wilson's Snipe,0.012965158739194543,post,0.137626,0.01938294198005
Wilson's Warbler,0.011303208106209337,post,0.022953125210510007,0.05850829702011532
Winter Wren,0.006890777770681358,post,0.052711499999999994,0.2165603785229377
Wood Duck,0.14227241550709627,post,1.919458,0.00806292863835717
Wood Thrush,0.0405171623824347,post,1.5460355,0.3439384368000919
Worm-eating Warbler,3.790413724352228e-4,post,0.00721127630913849,0.11926390892432454
Yellow Warbler,0.17067413827096042,post,12.730335,0.04700733141866162
Yellow-bellied Flycatcher,0.0028754383967521846,post,0.0115265,0.10845656535632012
Yellow-bellied Sapsucker,0.02495425123362,post,0.9097759999999999,0.0237653916914151
Yellow-billed Cuckoo,0.009434381412810765,post,0.6605535,0.0843160478569099
Yellow-breasted Chat,0.0018007936265512234,post,0.0380015,0.1355189277304836
Yellow-crowned Night Heron,4.887273373523752e-4,post,0.004336201595953336,0.00474784276126558
Yellow-headed Blackbird,0.009169191295099676,post,1.2809949999999999,0.0154938761623951
Yellow-rumped Warbler,0.09117958230473816,post,0.056581,0.01995444500395279
Yellow-throated Vireo,0.04276225358839717,post,2.2891215000000003,0.1627502852993049
Yellow-throated Warbler,0.0031739508329191183,post,0.1554655,0.05883892734570414
