audio_index,common_name,scientific_name
0.02768729641693811,Creamy-rumped Miner,Geositta isabellina
0.43333333333333335,Spot-throated Woodcreeper,Certhiasomus stictolaemus
0.1307594245128392,Olivaceous Woodcreeper,Sittasomus griseicapillus
0.15178571428571427,Piping Woodcreeper,Deconychura typica
0.41935483870967744,Whistling Woodcreeper,Deconychura longicauda
1.0135135135135136,Mournful Woodcreeper,Deconychura pallida
0.20396039603960395,Tyrannine Woodcreeper,Dendrocincla tyrannina
0.2768361581920904,White-chinned Woodcreeper,Dendrocincla merula
0.03626943005181347,Ruddy Woodcreeper,Dendrocincla homochroa
0.06097560975609756,Tawny-winged Woodcreeper,Dendrocincla anabatina
0.09521188772702256,Plain-brown Woodcreeper,Dendrocincla fuliginosa
0.14040728831725616,Plain-winged Woodcreeper,Dendrocincla turdina
0.09531146819282413,Wedge-billed Woodcreeper,Glyphorynchus spirurus
0.1880794701986755,Cinnamon-throated Woodcreeper,Dendrexetastes rufigula
0.13082437275985664,Long-billed Woodcreeper,Nasica longirostris
0.05152354570637119,Northern Barred-Woodcreeper,Dendrocolaptes sanctithomae
0.5009416195856874,Amazonian Barred-Woodcreeper,Dendrocolaptes certhia
0.19406779661016949,Black-banded Woodcreeper,Dendrocolaptes picumnus
0.9375,Hoffmanns's Woodcreeper,Dendrocolaptes hoffmannsi
0.14604904632152588,Planalto Woodcreeper,Dendrocolaptes platyrostris
0.423728813559322,Bar-bellied Woodcreeper,Hylexetastes stresemanni
0.2523364485981308,Red-billed Woodcreeper,Hylexetastes perrotii
0.6730769230769231,Uniform Woodcreeper,Hylexetastes uniformis
0.10584307178631051,Strong-billed Woodcreeper,Xiphocolaptes promeropirhynchus
0.0641025641025641,Moustached Woodcreeper,Xiphocolaptes falcirostris
0.11002921129503408,White-throated Woodcreeper,Xiphocolaptes albicollis
0.035688273852876914,Great Rufous Woodcreeper,Xiphocolaptes major
0.23935091277890466,Striped Woodcreeper,Xiphorhynchus obsoletus
0.14782608695652175,Ceara Woodcreeper,Xiphorhynchus atlanticus
0.1876750700280112,Lesser Woodcreeper,Xiphorhynchus fuscus
0.36363636363636365,Chestnut-rumped Woodcreeper,Xiphorhynchus pardalotus
0.292358803986711,Ocellated Woodcreeper,Xiphorhynchus ocellatus
0.5897435897435898,Elegant Woodcreeper,Xiphorhynchus elegans
0.6296296296296297,Spix's Woodcreeper,Xiphorhynchus spixii
0.1296218487394958,Cocoa Woodcreeper,Xiphorhynchus susurrans
0.6309452137266707,Buff-throated Woodcreeper,Xiphorhynchus guttatus
0.10930365296803653,Ivory-billed Woodcreeper,Xiphorhynchus flavigaster
0.06997742663656885,Black-striped Woodcreeper,Xiphorhynchus lachrymosus
0.0649895178197065,Spotted Woodcreeper,Xiphorhynchus erythropygius
0.06209453197405004,Olive-backed Woodcreeper,Xiphorhynchus triangularis
0.06756756756756757,Straight-billed Woodcreeper,Dendroplex picus
0.08239700374531835,Zimmer's Woodcreeper,Dendroplex kienerii
0.15378289473684212,Red-billed Scythebill,Campylorhamphus trochilirostris
0.4932249322493225,Black-billed Scythebill,Campylorhamphus falcularius
0.7586206896551724,Curve-billed Scythebill,Campylorhamphus procurvoides
0.9666666666666667,Tapajos Scythebill,Campylorhamphus probatus
0.43333333333333335,Xingu Scythebill,Campylorhamphus multostriatus
0.21141374837872892,Brown-billed Scythebill,Campylorhamphus pusillus
0.09523809523809523,Greater Scythebill,Drymotoxeres pucheranii
0.02191691200523389,Scimitar-billed Woodcreeper,Drymornis bridgesii
0.03881163084702908,Streak-headed Woodcreeper,Lepidocolaptes souleyetii
0.03125769136106325,Narrow-billed Woodcreeper,Lepidocolaptes angustirostris
0.12454873646209386,White-striped Woodcreeper,Lepidocolaptes leucogaster
0.05851493139628733,Spot-crowned Woodcreeper,Lepidocolaptes affinis
0.016057264461211068,Montane Woodcreeper,Lepidocolaptes lacrymiger
0.04404145077720207,Scaled Woodcreeper,Lepidocolaptes squamatus
0.05516431924882629,Scalloped Woodcreeper,Lepidocolaptes falcinellus
0.1986062717770035,Duida Woodcreeper,Lepidocolaptes duidae
0.15428571428571428,Guianan Woodcreeper,Lepidocolaptes albolineatus
0.23129251700680273,Inambari Woodcreeper,Lepidocolaptes fatimalimae
0.1590909090909091,Dusky-capped Woodcreeper,Lepidocolaptes fuscicapillus
0.15270935960591134,Slender-billed Xenops,Xenops tenuirostris
0.07538237436270939,Northern Plain-Xenops,Xenops mexicanus
0.5893719806763285,Amazonian Plain-Xenops,Xenops genibarbis
0.2556701030927835,Atlantic Plain-Xenops,Xenops minutus
0.07981097400892623,Streaked Xenops,Xenops rutilans
0.11779141104294479,Point-tailed Palmcreeper,Berlepschia rikeri
0.23809523809523808,Rufous-tailed Xenops,Microxenops milleri
0.07505773672055427,White-throated Treerunner,Pygarrhichas albogularis
0.10749185667752444,Rock Earthcreeper,Ochetorhynchus andaecola
0.03535911602209945,Straight-billed Earthcreeper,Ochetorhynchus ruficaudus
0.08294930875576037,Band-tailed Earthcreeper,Ochetorhynchus phoenicurus
0.04756380510440835,Crag Chilia,Ochetorhynchus melanurus
0.05788423153692615,Buffy Tuftedcheek,Pseudocolaptes lawrencii
0.03861003861003861,Pacific Tuftedcheek,Pseudocolaptes johnsoni
0.07679180887372014,Streaked Tuftedcheek,Pseudocolaptes boissonneautii
0.23809523809523808,Rusty-winged Barbtail,Premnornis guttuliger
0.23478260869565218,Bolivian Earthcreeper,Tarphonomus harterti
0.23090586145648312,Chaco Earthcreeper,Tarphonomus certhioides
0.060199220441749676,Wing-banded Hornero,Furnarius figulus
0.03648648648648649,Pacific Hornero,Furnarius cinnamomeus
0.10419313850063533,Caribbean Hornero,Furnarius longirostris
0.09450337512054002,Pale-legged Hornero,Furnarius leucopus
0.42857142857142855,Pale-billed Hornero,Furnarius torridus
0.1396011396011396,Lesser Hornero,Furnarius minor
0.031032059252851813,Rufous Hornero,Furnarius rufus
0.08387096774193549,Crested Hornero,Furnarius cristatus
0.14546244029526703,Sharp-tailed Streamcreeper,Lochmias nematura
0.08681672025723473,Wren-like Rushbird,Phleocryptes melanops
0.09341199606686332,Curve-billed Reedhaunter,Limnornis curvirostris
0.1871345029239766,Striated Earthcreeper,Geocerthia serrana
0.08229426433915212,Patagonian Forest Earthcreeper,Upucerthia saturatior
0.050090252707581225,Scale-throated Earthcreeper,Upucerthia dumetaria
0.10153846153846154,White-throated Earthcreeper,Upucerthia albigula
0.05228136882129278,Buff-breasted Earthcreeper,Upucerthia validirostris
0.078125,Long-tailed Cinclodes,Cinclodes pabsti
0.007924641148325359,Buff-winged Cinclodes,Cinclodes fuscus
0.05547445255474453,Blackish Cinclodes,Cinclodes antarcticus
0.02112676056338028,Cordoba Cinclodes,Cinclodes comechingonus
0.008343763037129746,Chestnut-winged Cinclodes,Cinclodes albidiventris
0.011577424023154847,Olrog's Cinclodes,Cinclodes olrogi
0.01812688821752266,Cream-winged Cinclodes,Cinclodes albiventris
0.01587982832618026,Gray-flanked Cinclodes,Cinclodes oustaleti
0.016775777414075287,Stout-billed Cinclodes,Cinclodes excelsior
0.022727272727272728,Royal Cinclodes,Cinclodes aricomae
0.004282655246252677,White-bellied Cinclodes,Cinclodes palliatus
0.0114247311827957,White-winged Cinclodes,Cinclodes atacamensis
0.026581980710421078,Dark-bellied Cinclodes,Cinclodes patagonicus
0.007058823529411765,Surf Cinclodes,Cinclodes taczanowskii
0.03260188087774295,Seaside Cinclodes,Cinclodes nigrofumosus
0.9891304347826086,Dusky-cheeked Foliage-gleaner,Anabazenops dorsalis
0.32387706855791965,White-collared Foliage-gleaner,Anabazenops fuscus
0.28640776699029125,Great Xenops,Megaxenops parnaguae
0.3154121863799283,Pale-browed Treehunter,Cichlocolaptes leucophrus
Inf,Cryptic Treehunter,Cichlocolaptes mazarbarnetti
0.08,Sharp-billed Treehunter,Heliobletus contaminatus
0.16279069767441862,Slaty-winged Foliage-gleaner,Neophilydor fuscipenne
0.25,Rufous-rumped Foliage-gleaner,Neophilydor erythrocercum
0.4074074074074074,Alagoas Foliage-gleaner,Philydor novaesi
0.11323003575685339,Black-capped Foliage-gleaner,Philydor atricapillus
1.1408450704225352,Cinnamon-rumped Foliage-gleaner,Philydor pyrrhodes
0.07986577181208054,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps
0.08411214953271028,Montane Foliage-gleaner,Anabacerthia striaticollis
0.18407960199004975,Rufous-tailed Foliage-gleaner,Anabacerthia ruficaudata
0.19626168224299065,White-browed Foliage-gleaner,Anabacerthia amaurotis
0.17546174142480211,Ochre-breasted Foliage-gleaner,Anabacerthia lichtensteini
1.5348837209302326,Guttulate Foliage-gleaner,Syndactyla guttulata
0.39119804400978,Lineated Foliage-gleaner,Syndactyla subalaris
0.29336043360433606,Buff-browed Foliage-gleaner,Syndactyla rufosuperciliata
0.47560975609756095,Rufous-necked Foliage-gleaner,Syndactyla ruficollis
0.17424242424242425,Russet-mantled Foliage-gleaner,Syndactyla dimidiata
1.9333333333333333,White-throated Foliage-gleaner,Syndactyla roraimae
1.5178571428571428,Peruvian Recurvebill,Syndactyla ucayalae
1.4210526315789473,Bolivian Recurvebill,Syndactyla striata
0.2604166666666667,Chestnut-winged Hookbill,Ancistrops strigilatus
0.08082780163998438,Buff-fronted Foliage-gleaner,Dendroma rufa
0.40186915887850466,Chestnut-winged Foliage-gleaner,Dendroma erythroptera
0.14285714285714285,Chestnut-capped Foliage-gleaner,Clibanornis rectirostris
0.8529411764705882,Canebrake Groundcreeper,Clibanornis dendrocolaptoides
0.648936170212766,Henna-hooded Foliage-gleaner,Clibanornis erythrocephalus
1.174061433447099,Ruddy Foliage-gleaner,Clibanornis rubiginosus
0.5968992248062015,Santa Marta Foliage-gleaner,Clibanornis rufipectus
0.3211009174311927,Uniform Treehunter,Thripadectes ignobilis
0.38223938223938225,Flammulated Treehunter,Thripadectes flammulatus
1.25,Rufous-backed Treehunter,Thripadectes scrutator
0.7158671586715867,Striped Treehunter,Thripadectes holostictus
0.2729083665338645,Streak-capped Treehunter,Thripadectes virgaticeps
0.2462526766595289,Streak-breasted Treehunter,Thripadectes rufobrunneus
0.5124378109452736,Black-billed Treehunter,Thripadectes melanorhynchus
2.6818181818181817,Chestnut-crowned Foliage-gleaner,Automolus rufipileatus
1.5116279069767442,Brown-rumped Foliage-gleaner,Automolus melanopezus
0.3936,Fawn-throated Foliage-gleaner,Automolus cervinigularis
0.20103092783505155,Chiriqui Foliage-gleaner,Automolus exsertus
1.8714859437751004,Ochre-throated Foliage-gleaner,Automolus ochrolaemus
0.5886524822695035,Western Woodhaunter,Automolus virgatus
2.310810810810811,Eastern Woodhaunter,Automolus subulatus
4.036363636363636,Olive-backed Foliage-gleaner,Automolus infuscatus
3.4545454545454546,Para Foliage-gleaner,Automolus paraensis
0.3125,Pernambuco Foliage-gleaner,Automolus lammi
0.455435847208619,White-eyed Foliage-gleaner,Automolus leucophthalmus
0.17675050985723997,Spotted Barbtail,Premnoplex brunnescens
1.4,White-throated Barbtail,Premnoplex tatei
0.05,Beautiful Treerunner,Margarornis bellulus
0.017601043024771838,Ruddy Treerunner,Margarornis rubiginosus
0.03861003861003861,Fulvous-dotted Treerunner,Margarornis stellatus
0.02372735116479724,Pearled Treerunner,Margarornis squamiger
0.1011853136744724,Thorn-tailed Rayadito,Aphrastura spinicauda
0.18181818181818182,Masafuera Rayadito,Aphrastura masafuerae
0.42780748663101603,Des Murs's Wiretail,Sylviorthorhynchus desmursii
0.10610932475884244,Tawny Tit-Spinetail,Sylviorthorhynchus yanacensis
0.04924242424242424,Brown-capped Tit-Spinetail,Leptasthenura fuliginiceps
0.04378867206092337,Tufted Tit-Spinetail,Leptasthenura platensis
0.05093200315043318,Plain-mantled Tit-Spinetail,Leptasthenura aegithaloides
0.16176470588235295,Striolated Tit-Spinetail,Leptasthenura striolata
0.13688212927756654,Rusty-crowned Tit-Spinetail,Leptasthenura pileata
0.15760869565217392,White-browed Tit-Spinetail,Leptasthenura xenothorax
0.07792207792207792,Streaked Tit-Spinetail,Leptasthenura striata
0.026502908855850032,Andean Tit-Spinetail,Leptasthenura andicola
0.11512415349887133,Araucaria Tit-Spinetail,Leptasthenura setaria
0.24358974358974358,Plain Thornbird,Phacellodomus inornatus
0.08131655372700872,Rufous-fronted Thornbird,Phacellodomus rufifrons
0.11844331641285956,Streak-fronted Thornbird,Phacellodomus striaticeps
0.078534031413612565,Little Thornbird,Phacellodomus sibilatrix
0.1794871794871795,Chestnut-backed Thornbird,Phacellodomus dorsalis
0.19008264462809918,Spot-breasted Thornbird,Phacellodomus maculipectus
0.04373698304076168,Freckle-breasted Thornbird,Phacellodomus striaticollis
0.09407948094079481,Greater Thornbird,Phacellodomus ruber
0.09859154929577464,Orange-eyed Thornbird,Phacellodomus erythrophthalmus
0.14691943127962084,Orange-breasted Thornbird,Phacellodomus ferrugineigula
0.31976744186046513,White-browed Spinetail,Hellmayrea gularis
0.03567005201882586,Firewood-gatherer,Anumbius annumbi
0.01911544227886057,Lark-like Brushrunner,Coryphistera alaudina
0.09405940594059406,Creamy-breasted Canastero,Asthenes dorbignyi
0.03333333333333333,Berlepsch's Canastero,Asthenes berlepschi
0.08463100880162491,Short-billed Canastero,Asthenes baeri
0.07112970711297072,Cipo Canastero,Asthenes luizae
0.07194244604316546,Hudson's Canastero,Asthenes hudsoni
0.1034965034965035,Austral Canastero,Asthenes anthoides
0.1382488479262673,Line-fronted Canastero,Asthenes urubambensis
0.05989010989010989,Many-striped Canastero,Asthenes flammulata
0.07317073170731707,Junin Canastero,Asthenes virgata
0.09491525423728814,Scribble-tailed Canastero,Asthenes maculicauda
0.1485148514851485,Streak-backed Canastero,Asthenes wyatti
0.07056798623063683,Streak-throated Canastero,Asthenes humilis
0.05104305370616955,Cordilleran Canastero,Asthenes modesta
0.09200968523002422,Itatiaia Spinetail,Asthenes moreirae
0.1483752299202943,Sharp-billed Canastero,Asthenes pyrrholeuca
0.16243654822335024,Black-throated Thistletail,Asthenes harterti
0.18149466192170818,Puna Thistletail,Asthenes helleri
0.25,Ayacucho Thistletail,Asthenes ayacuchensis
0.4050632911392405,Vilcabamba Thistletail,Asthenes vilcabambae
0.183206106870229,Canyon Canastero,Asthenes pudibunda
0.3624454148471616,Rusty-fronted Canastero,Asthenes ottonis
0.20930232558139536,Maquis Canastero,Asthenes heterura
0.39,Eye-ringed Thistletail,Asthenes palpebralis
0.32967032967032966,Ochre-browed Thistletail,Asthenes coryi
0.15873015873015872,Perija Thistletail,Asthenes perijana
0.18785796105383734,White-chinned Thistletail,Asthenes fuliginosa
0.20394736842105263,Mouse-colored Thistletail,Asthenes griseomurina
0.15172413793103448,Pink-legged Graveteiro,Acrobatornis fonsecai
0.09779179810725552,Orange-fronted Plushcrown,Metopothrix aurantiaca
0.08571428571428572,Double-banded Graytail,Xenerpestes minlosi
0.16666666666666666,Equatorial Graytail,Xenerpestes singularis
0.03731343283582089,Spectacled Prickletail,Siptornis striaticollis
0.7083333333333334,Roraiman Barbtail,Roraimia adusta
0.35802469135802467,Speckled Spinetail,Thripophaga gutturata
0.1921182266009852,Striated Softtail,Thripophaga macroura
0.3148148148148148,Orinoco Softtail,Thripophaga cherriei
1.8333333333333333,Delta Amacuro Softtail,Thripophaga amacurensis
0.35964912280701755,Plain Softtail,Thripophaga fusciceps
0.0576171875,Straight-billed Reedhaunter,Limnoctites rectirostris
0.08687258687258688,Sulphur-bearded Reedhaunter,Limnoctites sulphuriferus
0.1826086956521739,Russet-mantled Softtail,Cranioleuca berlepschi
0.27310924369747897,Marcapata Spinetail,Cranioleuca marcapatae
0.14414414414414414,Light-crowned Spinetail,Cranioleuca albiceps
0.15774099318403115,Rusty-backed Spinetail,Cranioleuca vulpina
0.22950819672131148,Coiba Spinetail,Cranioleuca dissita
0.44680851063829785,Parker's Spinetail,Cranioleuca vulpecula
0.17219387755102042,Crested Spinetail,Cranioleuca subcristata
0.0847723704866562,Stripe-crowned Spinetail,Cranioleuca pyrrhophia
0.21052631578947367,Bolivian Spinetail,Cranioleuca henricae
0.24782608695652175,Olive Spinetail,Cranioleuca obsoleta
0.1311740890688259,Pallid Spinetail,Cranioleuca pallida
0.15546218487394958,Gray-headed Spinetail,Cranioleuca semicinerea
0.1649122807017544,Creamy-crested Spinetail,Cranioleuca albicapilla
0.07216494845360824,Red-faced Spinetail,Cranioleuca erythrops
1,Tepui Spinetail,Cranioleuca demissa
0.21468926553672316,Streak-capped Spinetail,Cranioleuca hellmayri
0.26043737574552683,Ash-browed Spinetail,Cranioleuca curtata
0.3022598870056497,Line-cheeked Spinetail,Cranioleuca antisiensis
0.2653061224489796,Scaled Spinetail,Cranioleuca muelleri
0.152832674571805,Dusky-tailed Canastero,Pseudasthenes humicola
0.03523035230352303,Patagonian Canastero,Pseudasthenes patagonica
0.0718954248366013,Steinbach's Canastero,Pseudasthenes steinbachi
0.13125,Cactus Canastero,Pseudasthenes cactorum
0.07996051332675222,Bay-capped Wren-Spinetail,Spartonoica maluroides
0.05533596837944664,Caatinga Cacholote,Pseudoseisura cristata
0.036458333333333336,Rufous Cacholote,Pseudoseisura unirufa
0.04635258358662614,Brown Cacholote,Pseudoseisura lophotes
0.04568527918781726,White-throated Cacholote,Pseudoseisura gutturalis
0.04332174776564052,Yellow-chinned Spinetail,Certhiaxis cinnamomeus
0.10277777777777777,Red-and-white Spinetail,Certhiaxis mustelinus
0.7202797202797203,White-bellied Spinetail,Mazaria propinqua
0.03378176382660687,Chotoy Spinetail,Schoeniophylax phryganophilus
0.6134751773049646,Ochre-cheeked Spinetail,Synallaxis scutata
0.7956403269754768,Gray-bellied Spinetail,Synallaxis cinerascens
1.1155234657039712,Plain-crowned Spinetail,Synallaxis gujanensis
0.2127659574468085,White-lored Spinetail,Synallaxis albilora
0.0967741935483871,Araguaia Spinetail,Synallaxis simoni
0.8448275862068966,Marañon Spinetail,Synallaxis maranonica
0.13756613756613756,Great Spinetail,Synallaxis hypochondriaca
0.10109289617486339,Necklaced Spinetail,Synallaxis stictothorax
0.25742574257425743,Chinchipe Spinetail,Synallaxis chinchipensis
0.10810810810810811,Russet-bellied Spinetail,Synallaxis zimmeri
0.28681424446583254,Slaty Spinetail,Synallaxis brachyura
0.423728813559322,Silvery-throated Spinetail,Synallaxis subpudica
0.1935483870967742,Red-shouldered Spinetail,Synallaxis hellmayri
0.30970724191063176,Rufous-capped Spinetail,Synallaxis ruficapilla
0.7473684210526316,Bahia Spinetail,Synallaxis cinerea
0.358974358974359,Pinto's Spinetail,Synallaxis infuscata
1.3043478260869565,Dusky Spinetail,Synallaxis moesta
1.1333333333333333,McConnell's Spinetail,Synallaxis macconnelli
1.7105263157894737,Cabanis's Spinetail,Synallaxis cabanisi
0.46830985915492956,Cinereous-breasted Spinetail,Synallaxis hypospodia
0.22322193658954584,Spix's Spinetail,Synallaxis spixi
0.5925925925925926,Dark-breasted Spinetail,Synallaxis albigularis
0.3148148148148148,Rio Orinoco Spinetail,Synallaxis beverlyae
0.2675836198812129,Pale-breasted Spinetail,Synallaxis albescens
0.28296067848882034,Sooty-fronted Spinetail,Synallaxis frontalis
0.5302052785923753,Azara's Spinetail,Synallaxis azarae
0.1875,Apurimac Spinetail,Synallaxis courseni
0.15384615384615385,Hoary-throated Spinetail,Synallaxis kollari
0.25,Rufous-breasted Spinetail,Synallaxis erythrothorax
0.12863070539419086,White-whiskered Spinetail,Synallaxis candei
0.524390243902439,Blackish-headed Spinetail,Synallaxis tithys
0.5119617224880383,Rusty-headed Spinetail,Synallaxis fuscorufa
0.7139479905437353,Rufous Spinetail,Synallaxis unirufa
0.3630952380952381,Black-throated Spinetail,Synallaxis castanea
1.0201612903225807,Stripe-breasted Spinetail,Synallaxis cinnamomea
1.1870503597122302,Ruddy Spinetail,Synallaxis rutilans
2.71875,Chestnut-throated Spinetail,Synallaxis cherriei
0.7957446808510639,Dwarf Tyrant-Manakin,Tyranneutes stolzmanni
0.8135593220338984,Tiny Tyrant-Manakin,Tyranneutes virescens
0.21788990825688073,Pale-bellied Tyrant-Manakin,Neopelma pallescens
0.91005291005291,Saffron-crested Tyrant-Manakin,Neopelma chrysocephalum
0.23376623376623376,Wied's Tyrant-Manakin,Neopelma aurifrons
0.14427860696517414,Serra do Mar Tyrant-Manakin,Neopelma chrysolophum
0.4338235294117647,Sulphur-bellied Tyrant-Manakin,Neopelma sulphureiventer
0.041666666666666664,Yellow-headed Manakin,Chloropipo flavicapilla
0.13414634146341464,Jet Manakin,Chloropipo unicolor
0.059149722735674676,Araripe Manakin,Chiroxiphia bokermanni
0.08233454924439812,Helmeted Manakin,Chiroxiphia galeata
0.13984962406015036,Lance-tailed Manakin,Chiroxiphia lanceolata
0.13234142521534847,Long-tailed Manakin,Chiroxiphia linearis
0.34933035714285715,Blue-backed Manakin,Chiroxiphia pareola
0.6565656565656566,Yungas Manakin,Chiroxiphia boliviana
0.1637191854233655,Swallow-tailed Manakin,Chiroxiphia caudata
0.05775266792215945,Pin-tailed Manakin,Ilicura militaris
0.04700854700854701,Golden-winged Manakin,Masius chrysopterus
0.049255441008018326,White-ruffed Manakin,Corapipo altera
0.08843537414965986,White-bibbed Manakin,Corapipo leucorrhoa
0.16161616161616163,White-throated Manakin,Corapipo gutturalis
0.4230769230769231,Olive Manakin,Xenopipo uniformis
0.17573221757322174,Black Manakin,Xenopipo atronitens
0.026785714285714284,Choco Manakin,Cryptopipo litae
0.09285714285714286,Green Manakin,Cryptopipo holochlora
0.06255666364460562,Velvety Manakin,Lepidothrix velutina
0.412751677852349,Blue-capped Manakin,Lepidothrix coronata
0.2706422018348624,Snow-capped Manakin,Lepidothrix nattereri
0.2777777777777778,Golden-crowned Manakin,Lepidothrix vilasboasi
0.5660377358490566,Opal-crowned Manakin,Lepidothrix iris
0.32894736842105265,Orange-bellied Manakin,Lepidothrix suavissima
0.6796116504854369,White-fronted Manakin,Lepidothrix serena
0.20588235294117646,Blue-rumped Manakin,Lepidothrix isidorei
0.2159090909090909,Cerulean-capped Manakin,Lepidothrix coeruleocapilla
0.07264957264957266,Orange-crowned Manakin,Heterocercus aurantiivertex
0.1407942238267148,Yellow-crowned Manakin,Heterocercus flavivertex
0.12751677852348994,Flame-crowned Manakin,Heterocercus linteatus
0.051925941689721214,White-collared Manakin,Manacus candei
0.054613935969868174,Orange-collared Manakin,Manacus aurantiacus
0.06517047906776004,Golden-collared Manakin,Manacus vitellinus
0.12663963749105653,White-bearded Manakin,Manacus manacus
0.09765625,Crimson-hooded Manakin,Pipra aureola
0.04576043068640646,Wire-tailed Manakin,Pipra filicauda
0.05878510777269758,Band-tailed Manakin,Pipra fasciicauda
0.11888701517706576,Club-winged Manakin,Machaeropterus deliciosus
0.26,Striolated Manakin,Machaeropterus striolatus
0.5245901639344263,Painted Manakin,Machaeropterus eckelberryi
0.09965635738831616,Kinglet Manakin,Machaeropterus regulus
0.2132132132132132,Fiery-capped Manakin,Machaeropterus pyrocephalus
0.15762996087199552,White-crowned Manakin,Pseudopipra pipra
0.4909090909090909,Scarlet-horned Manakin,Ceratopipra cornuta
0.03711426188490409,Red-capped Manakin,Ceratopipra mentalis
0.17485353762956288,Golden-headed Manakin,Ceratopipra erythrocephala
0.17335243553008595,Red-headed Manakin,Ceratopipra rubrocapilla
0.2982456140350877,Round-tailed Manakin,Ceratopipra chloromeros
0.11764705882352941,Hooded Berryeater,Carpornis cucullata
0.08307692307692308,Black-headed Berryeater,Carpornis melanocephala
0.07668815744825246,Green-and-black Fruiteater,Pipreola riefferii
0.13025210084033614,Band-tailed Fruiteater,Pipreola intermedia
0.0650887573964497,Barred Fruiteater,Pipreola arcuata
0.15,Golden-breasted Fruiteater,Pipreola aureopectus
0.01956745623069001,Orange-breasted Fruiteater,Pipreola jucunda
0.16666666666666666,Black-chested Fruiteater,Pipreola lubomirskii
0.143646408839779,Masked Fruiteater,Pipreola pulchra
0.0661764705882353,Scarlet-breasted Fruiteater,Pipreola frontalis
0.07518796992481203,Fiery-throated Fruiteater,Pipreola chlorolepidota
0.16428571428571428,Handsome Fruiteater,Pipreola formosa
0.3225806451612903,Red-banded Fruiteater,Pipreola whitelyi
0.08439646712463199,Scaled Fruiteater,Ampelioides tschudii
0.05555555555555555,White-cheeked Cotinga,Zaratornis stresemanni
0.0547008547008547,Peruvian Plantcutter,Phytotoma raimondii
0.016285671597191097,White-tipped Plantcutter,Phytotoma rutila
0.015371102327624066,Rufous-tailed Plantcutter,Phytotoma rara
0.006756756756756757,Swallow-tailed Cotinga,Phibalura flavirostris
0.022123893805309734,Chestnut-bellied Cotinga,Doliornis remseni
0.06280193236714976,Bay-vented Cotinga,Doliornis sclateri
0.010985915492957746,Red-crested Cotinga,Ampelion rubrocristatus
0.0659536541889483,Chestnut-crested Cotinga,Ampelion rufaxilla
0.21338912133891214,Guianan Red-Cotinga,Phoenicircus carnifex
0.4588235294117647,Black-necked Red-Cotinga,Phoenicircus nigricollis
0.046153846153846156,Guianan Cock-of-the-rock,Rupicola rupicola
0.05046480743691899,Andean Cock-of-the-rock,Rupicola peruvianus
0.2857142857142857,Gray-tailed Piha,Snowornis subalaris
0.006,Olivaceous Piha,Snowornis cryptolophus
0.044444444444444446,Crimson Fruitcrow,Haematoderus militaris
0.09616613418530351,Purple-throated Fruitcrow,Querula purpurata
0.04177660510114336,Red-ruffed Fruitcrow,Pyroderus scutatus
0.018656716417910446,Bare-necked Umbrellabird,Cephalopterus glabricollis
0.0077738515901060075,Amazonian Umbrellabird,Cephalopterus ornatus
0.008793969849246231,Long-wattled Umbrellabird,Cephalopterus penduliger
0.30113636363636365,Capuchinbird,Perissocephalus tricolor
0.005942275042444821,Lovely Cotinga,Cotinga amabilis
0.006958250497017893,Turquoise Cotinga,Cotinga ridgwayi
0.008750994431185362,Blue Cotinga,Cotinga nattererii
0.0024271844660194173,Plum-throated Cotinga,Cotinga maynana
0.013888888888888888,Purple-breasted Cotinga,Cotinga cotinga
0,Banded Cotinga,Cotinga maculata
0.008494208494208495,Spangled Cotinga,Cotinga cayana
0.15862068965517243,Rufous Piha,Lipaugus unirufus
0.32,Rose-collared Piha,Lipaugus streptophorus
0.8271308523409364,Screaming Piha,Lipaugus vociferans
0.16770186335403728,Cinnamon-vented Piha,Lipaugus lanioides
0.24065420560747663,Black-and-gold Cotinga,Lipaugus ater
0.10569105691056911,Gray-winged Cotinga,Lipaugus conditus
0.4675925925925926,Chestnut-capped Piha,Lipaugus weberi
0.05319148936170213,Dusky Piha,Lipaugus fuscocinereus
0.07352941176470588,Scimitar-winged Piha,Lipaugus uropygialis
0.16271186440677965,Three-wattled Bellbird,Procnias tricarunculatus
0.6878980891719745,White Bellbird,Procnias albus
0.22033898305084745,Bearded Bellbird,Procnias averano
0.2731629392971246,Bare-throated Bellbird,Procnias nudicollis
0.043209876543209874,Purple-throated Cotinga,Porphyrolaema porphyrolaema
0.0025906735751295338,Black-tipped Cotinga,Carpodectes hopkei
0,Yellow-billed Cotinga,Carpodectes antoniae
0,Snowy Cotinga,Carpodectes nitidus
0.07286821705426356,Pompadour Cotinga,Xipholena punicea
0.05952380952380952,White-tailed Cotinga,Xipholena lamellipennis
0.031496062992125984,White-winged Cotinga,Xipholena atropurpurea
7.593014426727411e-4,Bare-necked Fruitcrow,Gymnoderus foetidus
0.27631578947368424,Black-faced Cotinga,Conioptilon mcilhennyi
0.047977795400475816,Black-tailed Tityra,Tityra cayana
0.00844621513944223,Black-crowned Tityra,Tityra inquisitor
0,White-tailed Tityra,Tityra leucura
0.01857811585722645,Masked Tityra,Tityra semifasciata
0.627906976744186,Varzea Schiffornis,Schiffornis major
0.8870967741935484,Olivaceous Schiffornis,Schiffornis olivacea
